NAME,OBJ_ID,CENTER_X,CENTER_Y,MAG,TAG
V,11,1218.27,828.19,10.9101
71,1861.63,905.44,12.7327
72,1042.55,1410.55,12.8671
73,1423.30,179.37,12.9573
74,140.77,1550.60,12.9407
75,982.22,1236.42,12.9841
76,1843.76,850.81,12.9330
77,1729.64,1398.51,12.9382
78,2324.47,937.36,12.9395
79,999.47,846.31,12.9843
80,1863.79,178.40,13.0072
81,479.50,787.68,13.0413
82,1964.63,1031.80,13.0282
83,220.74,1430.84,13.0642
84,698.45,285.27,13.1160
85,403.26,601.71,13.1237
86,1419.71,1237.78,13.1159
87,729.42,444.57,13.1697
88,716.76,1248.36,13.0887
89,447.57,980.33,13.1423
90,499.27,826.37,13.1473
91,650.57,942.23,13.0836
92,1485.44,1518.64,13.1198
93,1565.82,1583.38,13.1495
94,1363.33,805.76,13.1397
95,609.75,1432.38,13.0977
96,1618.56,603.79,13.1699
97,267.29,926.76,13.1894
98,955.45,1137.83,13.2250
99,2078.27,760.80,13.2192
100,938.20,1089.47,13.2337
101,2216.63,1126.84,13.2626
102,628.21,562.73,13.3501
103,926.38,1207.52,13.3000
104,717.72,628.20,13.3050
105,444.32,854.54,13.2082
106,311.65,183.21,13.3673
107,1612.58,660.25,13.3019
108,1369.12,1275.82,13.3205
109,1653.34,1124.82,13.1101
110,395.66,232.50,13.4089
111,111.54,1261.68,13.3707
112,1040.13,210.71,13.3946
113,1293.28,619.34,13.3782
114,1693.24,828.69,13.4511
115,645.18,495.74,13.4391
116,1567.22,225.69,13.4258
117,673.78,912.75,13.4841
118,482.31,710.34,13.5563
119,1861.23,1357.81,13.4846
120,1385.81,136.78,13.5410
121,1373.65,1523.22,13.4314
122,1967.70,201.65,13.5255
123,1002.67,138.73,13.5647
124,1027.22,1117.39,13.5513
125,1924.14,647.18,13.5903
126,311.12,938.28,13.6043
127,1704.16,1050.58,13.6044
128,179.70,483.33,13.6458
129,1024.37,1396.28,13.5714
130,155.25,613.76,13.6766
131,2225.22,1507.77,13.6086
132,2211.56,980.72,13.6404
133,438.78,316.82,13.6536
134,76.72,161.75,13.6855
135,2103.49,244.24,13.3789
136,1343.55,1125.73,13.6498
137,363.34,1082.37,13.6089
138,1341.76,909.36,13.6521
139,440.30,1461.70,13.6750
140,1752.22,1211.45,13.6389
141,1364.65,31.45,13.5403
142,1370.67,1534.40,13.5627
143,832.34,251.33,13.7255
144,722.55,304.33,13.7724
145,1034.62,1541.31,13.6920
146,2173.79,1460.63,13.7312
147,1493.26,187.54,13.7451
148,1955.18,267.59,13.6163
149,706.13,211.82,13.7648
150,752.32,460.76,13.8205
151,1153.37,591.58,13.8132
152,2126.21,1089.47,13.7739
153,295.14,1520.37,13.3836
154,138.47,1282.19,13.6713
155,450.62,862.71,13.5500
156,1661.16,1313.59,13.8005
157,659.21,337.32,13.7624
158,2065.44,694.80,13.8189
159,2120.20,147.22,13.8412
160,2246.61,42.21,13.8559
161,2192.41,950.81,13.8280
162,1590.77,1543.49,13.8093
163,147.31,1260.74,13.8984
164,1076.22,1308.53,13.8779
165,2258.42,1484.50,13.8601
166,1852.68,69.80,13.9291
167,1682.50,1531.47,13.8159
168,165.55,128.74,13.9347
169,280.44,12.80,13.9439
170,562.63,299.61,13.9573
171,1597.79,1294.32,13.8989
172,560.12,752.41,13.8970
173,621.42,1573.84,13.8464
174,817.43,321.29,13.9244
175,513.16,1480.82,13.9496
176,1041.36,584.75,13.9509
177,518.14,1211.78,13.9473
178,976.52,121.71,13.9771
179,372.75,733.52,13.9603
180,1909.22,947.60,13.9205
181,1395.73,1484.52,13.9188
182,1423.56,961.72,13.9196
183,522.64,237.46,13.9861
184,777.73,840.34,13.9876
185,2376.36,836.18,13.9399
186,533.24,1537.41,14.0022
187,558.31,197.21,14.0277
188,152.45,38.37,14.0643
189,1351.72,1178.19,13.9277
190,1331.22,88.46,14.0886
191,1955.33,257.20,13.8423
192,1443.46,1184.36,14.0774
193,1360.77,1484.71,14.1380
194,381.80,1249.73,14.1388
195,198.34,1514.71,14.1438
196,2073.74,147.24,14.1640
197,1157.23,1577.78,13.8986
198,2350.21,302.64,14.1265
199,706.44,1428.69,14.1446
200,416.34,1175.40,14.2032
201,423.24,408.77,14.2082
202,1209.65,203.24,14.1723
203,801.15,532.43,14.2147
204,1267.80,1356.39,14.1695
205,713.35,191.58,14.2256
206,834.80,854.83,14.1475
207,1272.75,979.68,14.1767
208,2182.45,1118.43,14.2333
209,844.70,1490.36,14.1488
210,233.34,1575.54,14.1838
211,2312.63,1146.52,14.1940
212,287.65,1514.37,13.3519
213,1441.60,1498.49,14.2095
214,1839.53,344.34,14.2939
215,1602.21,1215.51,14.2776
216,1609.80,1012.35,14.2659
217,249.17,893.31,14.2638
218,1477.18,801.58,14.2991
219,365.71,1239.54,14.3022
220,2101.57,308.71,14.2885
221,1135.23,339.68,14.2762
222,2009.18,1476.31,14.1903
223,2297.54,878.30,14.2620
224,894.78,327.48,14.1331
225,466.43,181.77,14.3403
226,318.27,1287.37,14.2911
227,42.16,777.77,14.3654
228,753.62,841.68,14.3338
229,404.46,345.38,14.3464
230,862.72,860.67,14.3145
231,1090.76,855.68,14.3262
232,1507.19,1370.16,14.2980
233,2301.32,565.43,14.3516
234,298.47,99.76,14.3906
235,2090.21,1031.61,14.3129
236,357.15,22.75,14.4409
237,1566.14,1357.78,14.3773
238,1403.19,853.46,14.4271
239,179.17,1022.25,14.4340
240,786.45,1043.69,14.4084
241,988.20,815.16,14.4171
242,942.18,266.35,14.3958
243,2194.27,277.23,14.4264
244,2224.38,946.63,14.4286
245,1682.73,1467.53,14.4210
246,627.34,1107.53,14.4127
247,1464.79,1593.18
248,186.78,722.22,14.4655
249,1539.70,414.79,14.4542
250,1399.79,324.33,14.4789
251,367.32,1484.44,14.4390
252,1404.36,1043.47,14.4769
253,238.68,271.56,14.4730
254,1842.45,205.64,14.4699
255,811.45,433.17,14.4795
256,1799.15,1436.74,14.4392
257,1664.60,1113.69,14.0728
258,1422.80,1083.35,14.4103
259,489.35,1005.56,14.4750
260,131.44,252.65,14.5350
261,668.17,1317.73,14.4980
262,2074.27,348.32,14.5133
263,2226.25,278.18,14.5478
264,1818.36,159.43,14.5462
265,1570.31,717.49,14.5089
266,1888.67,209.63,14.5314
267,58.15,1513.47,14.5326
268,745.78,1578.46,14.5419
269,1240.66,415.28,14.3174
270,1786.29,1385.67,14.5400
271,21.64,730.80,14.5397
272,1308.75,1311.27,14.5775
273,347.39,819.53,14.4351
274,468.23,79.34,14.6078
275,108.23,510.81,14.5980
276,294.41,1511.32,13.3315
277,2095.18,514.32,14.5698
278,1656.67,605.29,14.5882
279,722.36,1050.77,14.4578
280,2244.36,115.51,14.5493
281,2032.65,799.35,14.6126
282,1137.30,831.73,14.6256
283,1986.35,254.58,14.6588
284,1766.32,451.61,14.5296
285,121.66,1178.79,14.7004
286,1374.48,1055.64,14.6610
287,63.46,1348.20,14.5684
288,1254.67,794.74,14.6485
289,976.44,509.76,14.7102
290,2327.40,73.20,14.6533
291,1094.45,1415.67,14.6423
292,643.51,868.39,14.6246
293,710.79,1442.37,14.6667
294,1416.45,1288.20,14.6902
295,2078.73,620.71,14.6526
296,1825.73,1352.29,14.7457
297,1165.38,1518.78,14.6800
298,637.73,419.37,14.7436
299,1195.72,1265.68,14.7299
300,1854.52,900.46,13.0506
301,759.15,1564.21,14.7358
302,1963.79,1313.85,14.2655
303,2132.40,1532.33,14.6661
304,449.21,297.69,14.8433
305,1192.31,148.42,14.7702
306,362.33,912.32,14.6090
307,780.62,789.56,14.7893
308,502.46,1011.20,14.7501
309,1324.15,1123.44,14.8128
310,105.16,549.74,14.8395
311,215.41,945.73,14.6294
312,691.71,1518.51,14.7711
313,1584.59,650.59,14.4817
314,2184.70,993.27,14.7648
315,2153.44,1281.65,14.7790
316,268.35,111.74,14.8577
317,1820.44,132.57,14.8557
318,765.38,848.61,14.7673
319,634.24,1252.38,14.8253
320,2206.43,951.80,14.7363
321,1044.70,704.39,14.7870
322,834.71,292.63,14.8621
323,1976.49,792.38,14.8131
324,2197.43,164.37,14.8380
325,2048.22,1393.53,14.8101
326,1628.46,491.81,14.7847
327,1557.52,124.50,14.8576
328,995.22,920.43,14.8437
329,153.68,1525.55,14.9322
330,1900.25,456.37,14.8789
331,1364.45,1171.67,14.3880
332,177.20,496.23,14.8617
333,1698.76,541.59,14.8680
334,765.16,1149.86,14.9016
335,1181.36,168.66,14.9091
336,346.19,1279.85,14.9063
337,1677.47,881.80,14.9084
338,1323.78,179.72,14.9161
339,644.45,879.65,14.7559
340,822.22,520.20,14.9752
341,1179.72,539.48,14.9270
342,1996.18,849.60,14.8724
343,2228.25,111.80,14.9574
344,523.59,319.83,14.9301
345,1244.45,913.23,14.9441
346,1205.20,938.59,14.9107
347,798.37,1073.75,14.9499
348,2190.42,882.48,14.8803
349,894.44,673.86,14.9441
350,597.17,575.70,14.9822
351,2190.57,1368.30,14.9144
352,564.36,1203.21,14.6994
353,2385.32,413.50
354,892.37,480.18,14.9517
355,1827.50,1312.69,14.9503
356,760.60,228.38,14.9593
357,83.74,957.22,14.9716
358,2068.63,1564.67,14.9426
359,396.24,1154.58,14.9473
360,1298.33,506.18,14.9791
361,525.34,525.36,14.7084
362,1157.19,844.21,14.9880
363,1898.54,1514.19,14.9331
364,119.52,41.19,15.0320
365,901.48,1291.25,14.9524
366,1367.66,23.27,13.8158
367,1110.19,801.22,15.0174
368,1579.66,416.63,15.0177
369,2371.54,1099.30,14.8810
370,255.25,1153.82,15.0447
371,510.57,452.17,14.9005
372,1952.58,1373.77,14.9595
373,972.26,1427.37,14.9701
374,1167.53,206.60,15.0293
375,1084.76,1118.36,14.9717
376,1925.72,869.46,14.8932
377,662.67,794.43,15.0833
378,2291.54,1005.42,14.9090
379,2337.18,1160.16,15.0182
380,1140.78,1247.70,14.9947
381,2144.73,1075.70,15.0495
382,11.40,788.73,15.0988
383,281.39,1007.23,15.0731
384,1504.15,546.72,15.0047
385,1931.51,93.83,15.0465
386,1944.12,1455.44,15.0263
387,2031.62,1262.33,14.9926
388,2262.75,22.75,15.0894
389,530.27,1508.38,14.9526
390,225.33,1285.47,15.0887
391,19.82,561.53,15.0340
392,1470.68,1524.34,14.9629
393,1150.47,63.42,15.0837
394,1936.72,230.81,15.0409
395,1427.82,46.19,15.0723
396,718.49,1299.34,15.1086
397,437.78,1344.83,15.0422
398,1233.83,326.32,15.1212
399,1385.75,493.20,15.1070
400,1925.71,1441.69,15.0752
401,1163.71,1109.82,15.0507
402,704.23,602.68,15.1445
403,535.78,1071.28,15.1477
404,2156.32,556.62,15.1650
405,1887.81,1335.85,15.1181
406,128.28,437.59,15.1761
407,1553.19,196.76,15.1010
408,2241.42,390.49,15.1804
409,1638.44,1019.24,15.0635
410,603.77,501.19,15.1526
411,227.61,727.45,15.1782
412,111.62,1149.70,15.1973
413,96.72,1585.72,15.0943
414,758.81,1112.17,15.0778
415,120.67,1513.25,14.9552
416,1581.19,535.77,14.9825
417,2260.51,1459.79,15.0550
418,240.79,61.68,15.1894
419,1199.44,720.34,15.1969
420,419.63,1156.50,15.0148
421,2193.29,198.51,15.1103
422,507.25,260.28,15.1953
423,2157.34,1260.53,15.0160
424,1671.44,1117.71,14.1895
425,2158.61,1249.56,14.9587
426,76.60,827.35,15.2608
427,1790.15,1323.75,15.1048
428,1529.40,81.47,15.0938
429,1273.52,1468.25,15.0604
430,15.27,1580.33,15.2694
431,232.19,121.69,15.2256
432,65.35,88.66,15.1193
433,2100.25,1107.75,15.1440
434,703.16,454.49,15.3081
435,2255.75,108.61,15.1973
436,93.21,1569.16,15.2880
437,873.71,1087.32,15.0647
438,21.26,1272.73,14.7432
439,786.80,338.49,15.1856
440,378.75,474.28,15.2425
441,1823.34,464.27,15.2506
442,2242.75,1165.76,15.2035
443,1698.64,1510.61,14.9573
444,1876.40,1591.55
445,735.60,1592.73
446,1092.18,622.75,14.6145
447,836.75,1339.77,15.2623
448,678.15,284.68,15.3137
449,1661.33,579.55,15.3833
450,1348.39,233.79,15.3023
451,2109.56,1244.28,15.2771
452,1643.26,620.47,15.3079
453,2171.31,66.54,15.0090
454,1425.37,108.58,15.3182
455,13.20,579.44,11.2512
456,152.42,985.33,15.3584
457,1020.71,723.35,15.2883
458,1475.65,1301.26,15.2926
459,1571.13,601.51,14.9640
460,2240.40,1515.29,15.3326
461,2032.64,462.51,15.3449
462,2181.69,5.79
463,10.65,40.28,15.4140
464,2028.29,158.56,15.3257
465,692.38,902.81,15.3524
466,353.61,446.83,15.3874
467,1520.60,1219.62,15.3565
468,1893.66,1222.19,15.3365
469,1435.34,1392.35,15.0506
470,652.60,475.21,15.3815
471,170.53,465.20,15.4501
472,1165.74,1577.64,14.1649
473,1344.76,863.63,15.2799
474,1457.61,112.63,15.4059
475,382.66,33.36,15.4709
476,975.75,13.54,15.4062
477,1706.79,814.54,15.3732
478,575.77,1487.67,15.3747
479,1310.13,343.27,15.4019
480,1356.36,1085.64,15.4011
481,2256.44,142.36,15.4544
482,725.22,1360.20,15.3985
483,1486.32,1208.16,15.2865
484,2191.58,1592.26
485,90.48,171.81,15.4933
486,1023.39,549.73,15.3670
487,2144.56,1021.40,15.4547
488,2092.16,105.50,15.3111
489,1759.57,814.86,15.3788
490,66.66,1338.25,15.1128
491,1631.49,709.72,15.4880
492,2199.59,1532.83,15.3976
493,923.30,528.18,15.4314
494,151.72,632.56,15.5140
495,1984.14,190.38,15.4170
496,1391.67,229.35,15.5027
497,1021.66,1071.57,15.4340
498,795.20,1384.72,15.4210
499,2038.53,675.55,15.4939
500,2028.27,863.52,15.3785
501,2346.36,653.79,15.3383
502,2234.18,1494.49,15.1521
503,48.64,1149.56,15.4964
504,2171.66,875.78,15.4762
505,762.31,1174.38,15.4622
506,299.29,1292.69,15.5227
507,613.64,435.23,15.5714
508,2386.21,586.19
509,334.74,66.71,15.5055
510,1079.59,572.55,15.5259
511,1917.27,758.20,15.4891
512,1322.64,1506.30,15.3117
513,1441.32,723.69,15.5199
514,1361.13,1183.36,14.7782
515,1225.15,16.24,15.4948
516,1859.64,602.82,15.3781
517,120.45,694.16,15.6117
518,145.82,1279.42,13.8568
519,1407.59,960.75,15.5755
520,939.35,197.62,15.5676
521,1381.60,886.28,15.4629
522,1406.82,192.66,14.0127
523,1577.77,655.19,14.5717
524,1622.19,871.23,15.5177
525,1005.35,427.33,15.6112
526,1134.55,1385.84,15.5514
527,1671.32,554.30,15.6298
528,361.63,374.78,15.3934
529,2339.55,1270.24,15.4258
530,2281.35,1019.40,15.6116
531,452.76,1577.50,15.5182
532,476.11,1212.82,14.8411
533,160.63,71.72,15.5939
534,1525.82,307.38,15.5637
535,1806.64,1345.58,15.5994
536,250.21,1189.19,15.5248
537,2020.78,1135.62,15.5052
538,7.46,1216.23
539,226.19,841.58,15.5833
540,177.49,1318.86,15.6331
541,190.24,350.80,15.6129
542,1916.15,1340.45,15.6421
543,1744.66,953.57,15.6090
544,2026.44,1041.66,15.5980
545,1361.16,1171.35,14.3151
546,780.43,1356.64,15.3372
547,528.49,1045.42,15.5721
548,2386.70,1435.18
549,1082.38,1414.50,15.0385
550,1530.11,60.77,15.6687
551,258.41,51.53,15.6795
552,302.17,1425.43,15.6131
553,1635.69,761.83,15.6580
554,254.70,1538.43,15.6142
555,505.79,243.61,15.6839
556,2192.42,298.19,15.6395
557,843.46,511.30,15.6960
558,1305.58,455.60,15.5735
559,1714.32,253.38,15.6285
560,241.72,208.61,15.6880
561,1342.17,740.29,15.5302
562,1151.26,96.85,15.5844
563,1505.35,327.34,15.6747
564,329.79,77.79,15.5942
565,414.43,48.77,15.1393
566,2201.29,215.41,15.6488
567,2152.13,880.65,15.6182
568,1774.30,1325.84,15.0048
569,1767.74,973.76,15.6371
570,1226.76,903.69,15.7443
571,1609.25,1474.62,15.6912
572,883.45,492.53,15.7210
573,719.74,250.37,15.7569
574,1264.46,118.29,15.6531
575,1541.49,1413.66,15.5653
576,474.64,148.63,15.6739
577,446.18,1050.68,15.7839
578,1607.71,252.52,15.7109
579,35.35,654.76,15.4742
580,1539.58,368.28,15.7430
581,290.60,507.67,15.7266
582,2161.23,1049.61,15.6108
583,751.74,756.73,15.4389
584,1859.78,1150.52,15.6656
585,1577.24,554.56,15.7460
586,1084.50,173.25,15.6041
587,1827.20,932.72,15.6453
588,571.57,1525.59,15.6778
589,122.79,560.71,15.8108
590,208.61,1139.72,15.7650
591,33.73,487.83,15.7455
592,1174.15,1504.51,15.4947
593,1600.31,1169.77,15.7545
594,1873.57,1293.72,15.7515
595,7.65,1412.44
596,984.49,639.56,15.7153
597,111.58,1057.77,15.6897
598,1340.27,294.45,15.7337
599,468.57,487.21,15.8105
600,774.72,532.73,15.7597
601,2229.77,162.53,15.6569
602,1659.71,1449.17,15.5097
603,47.17,37.71,15.7956
604,1024.27,1020.50,15.6626
605,1139.16,1106.22,15.7507
606,893.34,1426.67,15.6804
607,1630.75,157.72,15.7724
608,2283.73,1297.38,15.4809
609,2069.69,1542.59,15.7933
610,199.42,1202.61,15.8065
611,2208.60,153.26,15.8702
612,1340.63,1235.85,15.7646
613,367.53,864.15,15.7444
614,443.11,609.20,13.9358
615,1165.19,803.32,15.3787
616,748.12,537.71,15.7326
617,1431.28,881.76,15.7188
618,92.32,778.62,15.4915
619,1455.75,490.45,15.8164
620,680.40,664.58,15.8579
621,508.31,682.17,15.8375
622,588.63,375.71,15.7838
623,684.73,894.73,15.6694
624,1196.34,1144.43,15.7611
625,1620.31,478.61,15.3039
626,578.30,333.34,15.8499
627,1728.70,927.35,15.4014
628,1390.27,256.64,15.9070
629,862.85,719.07,10.8659
630,2215.51,1328.54,15.7343
631,1123.14,941.76,15.6829
632,1780.15,756.19,15.8532
633,1134.57,668.71,15.8724
634,2224.50,827.39,15.8315
635,1281.75,1016.38,15.8426
636,2340.27,474.32,15.8742
637,848.76,1301.50,15.8396
638,1736.14,1365.21,15.8164
639,1449.63,906.74,15.8802
640,1061.22,1021.60,15.7853
641,1597.76,934.66,15.8015
642,101.18,468.22,15.9219
643,974.24,919.19,15.7989
644,1785.06,624.40,11.3333
645,965.28,1254.19,15.9739
646,211.28,953.62,14.8527
647,914.49,1572.76,15.8697
648,1102.70,1230.27,15.7556
649,2052.75,1223.62,15.7049
650,1412.29,812.45,15.9570
651,1471.60,288.67,15.8528
652,1257.41,164.39,16.0153
653,2046.55,209.81,15.9250
654,1341.18,657.21,15.0789
655,1585.57,1573.79,15.9109
656,538.26,569.70,15.9169
657,976.44,772.51,15.8727
658,1530.73,957.63,15.8929
659,1222.53,1559.82,15.8506
660,907.58,74.63,15.8277
661,658.29,854.23,15.8674
662,141.79,1578.20,16.0247
663,2162.32,1561.28,15.8972
664,36.79,24.41,15.9064
665,1657.25,1206.81,15.6396
666,1052.36,677.66,16.0056
667,2351.32,131.21,15.7402
668,12.65,199.79,15.8944
669,795.63,467.77,15.8593
670,660.96,341.16,13.7799
671,283.72,182.44,16.0277
672,1849.62,315.61,15.9108
673,1999.31,118.29,15.9519
674,2230.80,565.18,15.8386
675,321.46,1519.83,15.9702
676,1091.56,1238.23,15.7982
677,2362.24,1587.65
678,2233.62,1485.31,15.3768
679,155.27,385.83,16.0253
680,500.76,551.60,16.0043
681,992.24,336.79,16.0501
682,9.12,1187.17
683,1229.45,1301.47,15.9290
684,581.67,1369.44,15.8595
685,1529.29,775.41,15.6885
686,998.69,905.48,15.8958
687,754.34,1527.37,15.9780
688,1383.36,1130.18,15.9789
689,1730.72,918.58,15.4557
690,1325.23,1046.43,15.9997
691,1985.37,1082.55,15.5682
692,1266.16,898.29,16.0065
693,144.48,496.28,16.0043
694,2253.66,1229.24,15.6196
695,911.45,84.64,15.8512
696,914.52,1383.39,16.0369
697,846.79,1480.80,14.9525
698,1410.30,1333.76,15.9535
699,1718.47,1102.64,16.0626
700,1080.71,121.62,16.0764
701,2355.30,434.28,15.9136
702,2030.43,1437.37,15.9514
703,1263.30,915.44,16.0317
704,2066.21,1051.25,15.9281
705,379.51,1522.58,15.9313
706,2324.24,1283.50,15.9849
707,718.48,903.28,16.0178
708,1101.55,226.41,16.0109
709,2018.26,778.41,16.0493
710,1580.24,399.46,16.0680
711,551.64,242.81,16.1296
712,1807.64,1294.67,16.1332
713,914.17,277.80,16.0464
714,163.75,799.16,15.9631
715,778.62,718.64,15.9916
716,235.69,1119.82,15.8560
717,26.29,1268.25,14.9006
718,2169.47,628.68,15.9845
719,437.78,115.43,16.0539
720,2062.21,470.21,16.0819
721,58.70,1054.39,16.1017
722,673.17,745.32,16.1215
723,673.80,432.73,16.3622
724,1828.65,532.61,15.7896
725,534.37,1084.45,15.9574
726,1607.23,715.33,16.0519
727,1022.77,1102.79,15.9451
728,547.77,145.16,16.0049
729,1292.23,270.18,16.0800
730,2388.58,15.29
731,347.51,766.30,16.0759
732,411.15,1287.71,16.0601
733,2285.30,473.74,15.9994
734,1491.30,1013.41,15.9194
735,1317.72,467.31,16.0120
736,1235.71,417.29,14.3525
737,572.33,268.37,16.0611
738,2129.25,208.40,16.0315
739,70.56,196.64,16.0890
740,2131.64,1188.19,16.0653
741,1954.23,857.41,16.1073
742,1259.25,1297.69,16.1033
743,1846.32,1142.23,16.2377
744,1123.26,419.47,15.9832
745,417.45,55.78,15.1918
746,607.69,108.25,16.1186
747,952.54,633.82,16.0532
748,1393.62,1376.74,15.9721
749,1641.29,1122.78,14.9606
750,1780.24,1329.38,14.9751
751,1889.32,747.81,16.1862
752,451.82,43.37,15.8278
753,412.18,136.48,16.0783
754,969.27,329.49,16.2317
755,148.18,28.68,15.3430
756,1341.33,153.63,16.0863
757,1474.65,544.84,16.0033
758,1717.57,1319.22,16.0776
759,682.31,601.22,16.2061
760,1251.24,1160.31,16.0597
761,346.24,1197.72,16.0952
762,2314.42,314.43,16.2324
763,1284.55,380.63,16.0657
764,889.33,654.81,15.7539
765,1960.42,736.50,16.1149
766,1654.31,1483.66,16.1761
767,1295.44,1532.55,16.0913
768,380.36,726.29,15.2297
769,480.17,1219.47,14.9963
770,1026.64,746.83,16.2409
771,932.25,361.50,16.3143
772,1213.78,385.74,16.1819
773,77.67,1457.25,16.0520
774,695.56,42.17,16.1555
775,2261.21,1193.80,16.1326
776,1977.29,1011.16,16.1398
777,475.54,1079.81,15.9971
778,547.73,1281.17,15.8305
779,132.19,953.28,16.1299
780,894.47,84.14,16.2060
781,209.29,245.34,15.5264
782,1277.73,1031.43,16.0933
783,49.55,360.60,16.1797
784,1000.31,1445.33,16.1712
785,835.74,501.45,16.2087
786,208.62,1511.63,15.5243
787,927.60,709.83,16.0684
788,87.43,1315.74,16.1226
789,1930.21,385.15,16.1748
790,576.62,1067.40,16.1121
791,2162.40,1061.38,16.0178
792,494.21,192.77,16.2234
793,1002.26,1332.24,16.1224
794,235.51,635.62,16.0750
795,1677.38,1301.25,16.3076
796,20.60,1283.42,15.8289
797,1901.50,1079.43,16.2586
798,1678.46,186.42,16.2011
799,782.38,1529.36,16.2425
800,1355.34,1256.37,16.1515
801,503.45,483.58,12.1745
802,1059.18,1593.78
803,1363.43,1166.59,14.4561
804,751.20,975.22,16.1400
805,1626.58,479.61,15.2947
806,358.15,412.48,16.0555
807,267.31,275.77,15.9467
808,1751.58,138.66,16.2479
809,1165.34,794.81,15.4332
810,1066.35,1151.22,16.1851
811,1599.46,1431.66,16.1459
812,2359.48,594.88,15.9282
813,835.58,703.36,16.2438
814,1059.59,1262.56,16.2290
815,1759.28,366.40,16.3328
816,1684.15,1493.43,16.2061
817,1393.27,1021.33,16.2304
818,1242.53,1583.84,16.2490
819,1698.81,552.78,15.7864
820,158.28,1367.51,16.1725
821,1638.39,909.64,16.2475
822,853.18,725.41,13.4016
823,2324.53,1474.40,16.2225
824,99.62,1365.27,15.8915
825,1958.34,1341.30,16.2300
826,1275.27,1077.18,16.1327
827,294.42,741.84,16.3834
828,1033.23,251.22,16.2209
829,1554.47,1530.26,16.1586
830,1610.62,90.80,15.7840
831,1930.50,987.72,16.1323
832,1786.53,1399.33,16.0233
833,758.35,750.20,15.6388
834,405.59,838.22,16.1992
835,1475.60,34.23,15.7636
836,2360.11,1376.82,16.1626
837,1883.20,428.63,16.2327
838,1574.08,607.54,14.9956
839,824.30,927.32,16.1668
840,1335.31,1065.43,16.2274
841,2284.16,620.22,16.2376
842,885.14,1125.82,16.0482
843,330.70,1220.47,16.3139
844,217.36,1472.72,16.2314
845,2303.62,724.50,16.1826
846,2244.72,1396.61,16.0537
847,2009.78,858.74,16.1680
848,529.26,1284.70,16.1838
849,1523.21,601.81,16.1955
850,1998.73,1388.56,16.3023
851,2363.16,290.40,16.0010
852,259.22,1099.85,16.2968
853,998.68,104.74,16.5154
854,451.70,1167.75,16.2319
855,1736.50,1379.25,16.1683
856,1817.51,1103.66,16.0605
857,309.29,480.81,16.5354
858,560.70,1056.45,15.7852
859,1460.62,88.79,16.3627
860,762.21,1382.51,15.9991
861,556.76,56.19,16.3954
862,1131.39,771.15,16.0566
863,1195.37,977.37,16.2922
864,1111.67,17.69,16.3784
865,1747.31,192.41,16.2728
866,1915.78,869.32,15.5036
867,100.49,1433.83,16.3976
868,919.14,1446.21,16.1344
869,790.70,711.77,16.2753
870,2187.25,1393.49,15.8530
871,144.41,1306.24,16.4532
872,1626.51,946.60,15.8148
873,2039.20,437.66,16.3500
